"key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","informationWithheld","verbatimEventDate","gbifID","collectionCode","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","verbatimLocality","infraspecificEpithet","vitality","sex","lifeStage","dynamicProperties","gadm","occurrenceRemarks","projectId","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","locality","individualCount","organismQuantity","organismQuantityType","networkKeys","institutionKey","collectionKey","preparations","institutionID","collectionID","higherClassification","higherGeography","georeferencedBy","otherCatalogNumbers","samplingProtocol","associatedOccurrences","county","eventRemarks","language","type","locationAccordingTo","locationRemarks","identificationRemarks","georeferencedDate","nomenclaturalCode","georeferenceProtocol","footprintWKT","verbatimCoordinateSystem","organismID","previousIdentifications","identificationQualifier","accessRights","georeferenceSources","georeferenceVerificationStatus","eventID","programmeAcronym","habitat","vernacularName","associatedSequences","taxonConceptID","georeferenceRemarks","datasetID","taxonRemarks","disposition","ownerInstitutionCode","bibliographicCitation","elevation","elevationAccuracy","depth","depthAccuracy","locationID","establishmentMeans","acceptedNameUsage","organismName","fieldNumber","recordNumber","ID_p","X","Y"
1890647972,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:51.133+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2014,5,14,"2014-05-14",134,134,NA,"2025-01-31T20:03:51.133+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1552","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1552",NA,NA,NA,1890647972,NA,"urn:liberianfaunaflora.org:Mammals:1552",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182,-793057.654262989,705312.600977991
1890647969,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:51.133+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2014,5,14,"2014-05-14",134,134,NA,"2025-01-31T20:03:51.133+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1553","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1553",NA,NA,NA,1890647969,NA,"urn:liberianfaunaflora.org:Mammals:1553",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183,-793057.654262989,705312.600977991
1890647971,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:51.133+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2014,5,16,"2014-05-16",136,136,NA,"2025-01-31T20:03:51.133+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1556","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1556",NA,NA,NA,1890647971,NA,"urn:liberianfaunaflora.org:Mammals:1556",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184,-785931.090437972,705512.441571832
1890647982,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:51.137+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2014,5,17,"2014-05-17",137,137,NA,"2025-01-31T20:03:51.137+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1568","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1568",NA,NA,NA,1890647982,NA,"urn:liberianfaunaflora.org:Mammals:1568",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1185,-786244.717768877,706017.16921272
1890648049,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,rdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.204+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2014,5,3,"2014-05-03",123,123,NA,"2025-01-31T20:03:50.204+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1633","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1633",NA,NA,NA,1890648049,NA,"urn:liberianfaunaflora.org:Mammals:1633",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1186,-805304.478197763,707327.821879842
1890648129,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.201+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2014,5,31,"2014-05-31",151,151,NA,"2025-01-31T20:03:50.201+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1685","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1685",NA,NA,NA,1890648129,NA,"urn:liberianfaunaflora.org:Mammals:1685",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",3,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1187,-820820.972390715,709057.195764462
1890648199,"Pan troglodytes verus Schwarz, 1934","cdround,gass84,gdativ,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.202+00:00",166,"HUMAN_OBSERVATION","PRESENT",5707422,1,44,359,798,5483,2436437,5219534,5707422,"Pan troglodytes verus Schwarz, 1934","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","CR",NA,NA,"AFRICA",NA,2014,5,31,"2014-05-31",151,151,NA,"2025-01-31T20:03:50.202+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1695","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1695",NA,NA,NA,1890648199,NA,"urn:liberianfaunaflora.org:Mammals:1695",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes verus Schwarz, 1934",NA,"verus",NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1188,-819414.420536993,709163.423865937
1890648087,"Pan troglodytes verus Schwarz, 1934","cdround,gass84,gdativ,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.189+00:00",166,"HUMAN_OBSERVATION","PRESENT",5707422,1,44,359,798,5483,2436437,5219534,5707422,"Pan troglodytes verus Schwarz, 1934","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","CR",NA,NA,"AFRICA",NA,2014,5,31,"2014-05-31",151,151,NA,"2025-01-31T20:03:50.189+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1696","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1696",NA,NA,NA,1890648087,NA,"urn:liberianfaunaflora.org:Mammals:1696",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes verus Schwarz, 1934",NA,"verus",NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1189,-819414.420536993,709163.423865937
1890648081,"Pan troglodytes verus Schwarz, 1934","cdround,gass84,gdativ,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.202+00:00",166,"HUMAN_OBSERVATION","PRESENT",5707422,1,44,359,798,5483,2436437,5219534,5707422,"Pan troglodytes verus Schwarz, 1934","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","CR",NA,NA,"AFRICA",NA,2014,5,31,"2014-05-31",151,151,NA,"2025-01-31T20:03:50.202+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1697","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1697",NA,NA,NA,1890648081,NA,"urn:liberianfaunaflora.org:Mammals:1697",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes verus Schwarz, 1934",NA,"verus",NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190,-819414.420536993,709163.423865937
1890648155,"Pan troglodytes verus Schwarz, 1934","cdround,gass84,gdativ,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.186+00:00",166,"HUMAN_OBSERVATION","PRESENT",5707422,1,44,359,798,5483,2436437,5219534,5707422,"Pan troglodytes verus Schwarz, 1934","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","CR",NA,NA,"AFRICA",NA,2014,5,31,"2014-05-31",151,151,NA,"2025-01-31T20:03:50.186+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1698","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1698",NA,NA,NA,1890648155,NA,"urn:liberianfaunaflora.org:Mammals:1698",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes verus Schwarz, 1934",NA,"verus",NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1191,-819414.420536993,709163.423865937
1890648053,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.188+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2014,5,31,"2014-05-31",151,151,NA,"2025-01-31T20:03:50.188+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1699","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1699",NA,NA,NA,1890648053,NA,"urn:liberianfaunaflora.org:Mammals:1699",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",4,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1192,-820879.842140408,709164.344158524
1890648200,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,rdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.602+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2014,5,12,"2014-05-12",132,132,NA,"2025-01-31T20:03:50.602+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1843","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1843",NA,NA,NA,1890648200,NA,"urn:liberianfaunaflora.org:Mammals:1843",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193,-794946.459075591,713081.182972077
1890648278,"Pan troglodytes (Blumenbach, 1775)","cdround,gass84,gdativ,rdativ,txmathi,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.603+00:00",166,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN",NA,NA,"AFRICA",NA,2014,5,12,"2014-05-12",132,132,NA,"2025-01-31T20:03:50.603+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1851","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1851",NA,NA,NA,1890648278,NA,"urn:liberianfaunaflora.org:Mammals:1851",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes (Blumenbach, 1775)",NA,NA,NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",4,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1194,-795236.447915753,713381.18913656
1890648286,"Pan troglodytes verus Schwarz, 1934","cdround,gass84,gdativ,rdativ,osiic","43f9dcb0-80e1-40ec-906f-93a186e993b2","ffa16949-1a2d-45c7-a3af-726e6d227d18","5161787f-bfbc-4e71-8d81-aaabfddadc86","57c9be37-aeac-410c-8cea-2aea1a472f07","LR","EML","2025-01-23T18:33:30.571+00:00","2025-01-31T20:03:50.604+00:00",166,"HUMAN_OBSERVATION","PRESENT",5707422,1,44,359,798,5483,2436437,5219534,5707422,"Pan troglodytes verus Schwarz, 1934","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","CR",NA,NA,"AFRICA",NA,2014,5,12,"2014-05-12",132,132,NA,"2025-01-31T20:03:50.604+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:liberianfaunaflora.org:Mammals:1852","none","none",FALSE,NA,"Matthew Varney",NA,"WGS84","Mammalia","LR","none","none","AFRICA","Liberia","AFRICA",NA,"urn:liberianfaunaflora.org:Mammals:1852",NA,NA,NA,1890648286,NA,"urn:liberianfaunaflora.org:Mammals:1852",NA,NA,"FFI Liberia",NA,NA,NA,"Pan troglodytes verus Schwarz, 1934",NA,"verus",NA,NA,NA,NA,NA,NA,"BID-AF2017-0168-SMA",NA,NA,NA,NA,"Sapo National Park",1,NA,"individuals",NA,NA,NA,NA,"http://www.liberianfaunaflora.org/",NA,NA,NA,NA,NA,NA,NA,"Sinoe County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1195,-795236.447915753,713381.18913656
