"key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","gbifID","collectionCode","verbatimLocality","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","individualCount","lifeStage","samplingProtocol","vernacularName","habitat","locality","identificationVerificationStatus","eventType","dynamicProperties","vitality","projectId","occurrenceRemarks","identifiedByIDs.type","identifiedByIDs.value","networkKeys","sex","establishmentMeans","gadm","higherGeography","georeferencedBy","institutionKey","collectionKey","otherCatalogNumbers","preparations","georeferencedDate","nomenclaturalCode","institutionID","fieldNumber","language","type","locationAccordingTo","organismID","previousIdentifications","identificationQualifier","accessRights","higherClassification","collectionID","programmeAcronym","eventRemarks","organismQuantity","organismQuantityType","associatedOccurrences","county","identificationRemarks","recordNumber","georeferenceProtocol","footprintWKT","georeferenceSources","acceptedNameUsage","organismName","disposition","materialSampleID","elevation","bibliographicCitation","georeferenceVerificationStatus","namePublishedInYear","ID_p","X","Y"
2423590242,"Cephalophus rufilatus Gray, 1846","gass84,rdativ,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.990+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,7,"2015-05-07",127,127,NA,"2025-02-01T02:21:43.990+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4437","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4437",NA,NA,2423590242,"ACDD_PENDJ_2016",NA,"P4437",NA,"ACDD_PENDJ_2016_4437","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Savane arbustive","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,127718.31496383,1475550.38060202
2423590603,"Cephalophus rufilatus Gray, 1846","gass84,rdativ,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.990+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,8,"2015-05-08",128,128,NA,"2025-02-01T02:21:43.990+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4438","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4438",NA,NA,2423590603,"ACDD_PENDJ_2016",NA,"P4438",NA,"ACDD_PENDJ_2016_4438","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Savane arbustive","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,126879.351724617,1475788.81460143
2423590493,"Cephalophus rufilatus Gray, 1846","gass84,rdativ,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.990+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,9,"2015-05-09",129,129,NA,"2025-02-01T02:21:43.990+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4439","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4439",NA,NA,2423590493,"ACDD_PENDJ_2016",NA,"P4439",NA,"ACDD_PENDJ_2016_4439","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Savane arbustive","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,127765.818998678,1475603.80032063
2423585093,"Cephalophus rufilatus Gray, 1846","gass84,rdativ,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.989+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,10,"2015-05-10",130,130,NA,"2025-02-01T02:21:43.989+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4440","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4440",NA,NA,2423585093,"ACDD_PENDJ_2016",NA,"P4440",NA,"ACDD_PENDJ_2016_4440","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Savane arbustive","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,127797.490665934,1475637.67621599
2423585856,"Cephalophus rufilatus Gray, 1846","gass84,rdativ,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.987+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,11,"2015-05-11",131,131,NA,"2025-02-01T02:21:43.987+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4441","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4441",NA,NA,2423585856,"ACDD_PENDJ_2016",NA,"P4441",NA,"ACDD_PENDJ_2016_4441","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Savane arbustive","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,119630.084161897,1480957.26563251
2423585911,"Cephalophus rufilatus Gray, 1846","gass84,rdativ,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.987+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,12,"2015-05-12",132,132,NA,"2025-02-01T02:21:43.987+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4442","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4442",NA,NA,2423585911,"ACDD_PENDJ_2016",NA,"P4442",NA,"ACDD_PENDJ_2016_4442","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Savane arbustive","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,127585.787003413,1475595.9828037
2423586089,"Cephalophus rufilatus Gray, 1846","cdround,gass84,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.986+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,13,"2015-05-13",133,133,NA,"2025-02-01T02:21:43.986+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4443","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4443",NA,NA,2423586089,"ACDD_PENDJ_2016",NA,"P4443",NA,"ACDD_PENDJ_2016_4443","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Shurb Savanna","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,290855.625649273,1292211.40038266
2423585855,"Cephalophus rufilatus Gray, 1846","cdround,gass84,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.985+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,14,"2015-05-14",134,134,NA,"2025-02-01T02:21:43.985+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4444","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4444",NA,NA,2423585855,"ACDD_PENDJ_2016",NA,"P4444",NA,"ACDD_PENDJ_2016_4444","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Savane arbustive","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,292751.440279957,1291175.19884917
2423586262,"Cephalophus rufilatus Gray, 1846","cdround,gass84,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.985+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,15,"2015-05-15",135,135,NA,"2025-02-01T02:21:43.985+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4445","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4445",NA,NA,2423586262,"ACDD_PENDJ_2016",NA,"P4445",NA,"ACDD_PENDJ_2016_4445","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Savane arbustive","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,293116.656299589,1291491.63974188
2423586996,"Cephalophus rufilatus Gray, 1846","cdround,gass84,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.983+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,16,"2015-05-16",136,136,NA,"2025-02-01T02:21:43.983+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4446","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4446",NA,NA,2423586996,"ACDD_PENDJ_2016",NA,"P4446",NA,"ACDD_PENDJ_2016_4446","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Savane arbustive","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397,288300.018464828,1298925.11554557
2423586447,"Cephalophus rufilatus Gray, 1846","cdround,gass84,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.983+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,17,"2015-05-17",137,137,NA,"2025-02-01T02:21:43.983+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4447","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4447",NA,NA,2423586447,"ACDD_PENDJ_2016",NA,"P4447",NA,"ACDD_PENDJ_2016_4447","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Savane arbustive","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,293094.993953891,1291449.70029844
2423587215,"Cephalophus rufilatus Gray, 1846","cdround,gass84,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.982+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,18,"2015-05-18",138,138,NA,"2025-02-01T02:21:43.982+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4448","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4448",NA,NA,2423587215,"ACDD_PENDJ_2016",NA,"P4448",NA,"ACDD_PENDJ_2016_4448","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Savane arbustive","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,293093.11780461,1291452.31334859
2423586866,"Cephalophus rufilatus Gray, 1846","cdround,gass84,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.981+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,19,"2015-05-19",139,139,NA,"2025-02-01T02:21:43.981+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4449","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4449",NA,NA,2423586866,"ACDD_PENDJ_2016",NA,"P4449",NA,"ACDD_PENDJ_2016_4449","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Shurb Savanna","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,288368.125538698,1299703.32686058
2423587022,"Cephalophus rufilatus Gray, 1846","cdround,gass84,txmatfuz,cdpi","f9eb2f96-4962-4b05-b56c-accf68160734","4903a06b-38a2-4abc-a56a-3876c5eec91a","842b6a28-624a-4ddc-a96e-04d0ce819fce","b2db85d5-c5fe-4125-9e36-590a5f651829","BJ","EML","2025-01-23T14:15:40.932+00:00","2025-02-01T02:21:43.980+00:00",130,"HUMAN_OBSERVATION","PRESENT",2441161,1,44,359,731,9614,2441152,2441161,2441161,"Cephalophus rufilatus Gray, 1846","Animalia","Chordata","Artiodactyla","Bovidae","Cephalophus","Cephalophus rufilatus","Cephalophus","rufilatus","SPECIES","ACCEPTED","LC","1846-01-01T00:00:00",NA,"AFRICA","Atacora",2015,5,20,"2015-05-20",140,140,NA,"2025-02-01T02:21:43.980+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"P4450","none","none",FALSE,NA,"KOUTON Méryas, MOUTOUAMA Jacob K.",NA,"WGS84","Mammalia","BJ","none","none","AFRICA","Benin","AFRICA",NA,"P4450",NA,NA,2423587022,"ACDD_PENDJ_2016",NA,"P4450",NA,"ACDD_PENDJ_2016_4450","REV Développement",NA,NA,NA,"Cephalophus rufilatus Gray, 1846",NA,NA,"sytematic  Record (7 Km beteween each plot)",NA,"Savane arbustive","Reserve de la  Biosphere de Pendjari",NA,NA,NA,NA,"http://jrsbiodiversity.org/jrs-supports-capacity-development-uac-oxford-2018/; http://jrsbiodiversity.org/grants/uac-2018/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACDD_2016_4450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,290489.480064446,1292837.08586641
